X,Y,lon,lat,site,method,pointnum,dropcode,selected,ObjectId,GlobalID,CreationDate,Creator,EditDate,Editor,x2,y2
,,,,,,,PCPREF8,,47,1d4f4afe-ceea-41f4-bb02-0200ab47c0c6,8/26/2021 1:29:42 AM,MichaelBrooker_UWA,8/26/2021 1:29:42 AM,MichaelBrooker_UWA,113.56369,-22.68448
,,,,,,,PCFB24,,48,4fe0ecc9-d9e2-4339-a145-53613fa04bc6,8/26/2021 1:40:55 AM,MichaelBrooker_UWA,8/26/2021 1:40:55 AM,MichaelBrooker_UWA,113.5534417,-22.684905
,,,,,,,PCFB43,,49,72ba51d9-0f22-420e-99b6-f41fd0fcdef8,8/26/2021 1:51:50 AM,MichaelBrooker_UWA,8/26/2021 1:51:50 AM,MichaelBrooker_UWA,113.558755,-22.686785
,,,,,,,PCPREF7,,50,efaadf89-ba17-419e-996b-c9a95b1dca20,8/26/2021 2:02:59 AM,MichaelBrooker_UWA,8/26/2021 11:08:23 AM,MichaelBrooker_UWA,113.56091,-22.69085667
,,,,,,,PCFB17,,51,6e3ace82-e517-45fe-a49f-154f52890985,8/26/2021 2:14:35 AM,MichaelBrooker_UWA,8/26/2021 2:14:35 AM,MichaelBrooker_UWA,113.5600983,-22.688105
,,,,,,,PCFB38,,52,b3fdbf9f-f6ce-443b-a023-9bc60da55542,8/26/2021 2:26:58 AM,MichaelBrooker_UWA,8/26/2021 2:26:58 AM,MichaelBrooker_UWA,113.5578183,-22.69213
,,,,,,,PCFB7,,53,0cb68559-80ca-482f-85eb-70afff7cc842,8/26/2021 2:37:50 AM,MichaelBrooker_UWA,8/26/2021 2:37:50 AM,MichaelBrooker_UWA,113.5590783,-22.692445
,,,,,,,PCFB22,,54,cf8694d4-208f-4691-bd3c-ab1117c233f2,8/26/2021 2:49:17 AM,MichaelBrooker_UWA,8/26/2021 2:49:17 AM,MichaelBrooker_UWA,113.5620017,-22.69431
,,,,,,,PCFB33,,55,981e1755-957f-40be-b940-720b322e5edc,8/26/2021 2:57:44 AM,MichaelBrooker_UWA,8/26/2021 2:57:44 AM,MichaelBrooker_UWA,113.560955,-22.69725
,,,,,,,PCPREF15,,56,f9dea595-db3c-4b34-b28b-ef3772984957,8/26/2021 11:02:34 AM,MichaelBrooker_UWA,8/26/2021 11:02:34 AM,MichaelBrooker_UWA,113.56096,-22.67505
,,,,,,,PCPREF10,,57,394a1e52-9d79-47b9-bf7f-c9f70ebc2939,8/26/2021 11:03:25 AM,MichaelBrooker_UWA,8/26/2021 11:03:25 AM,MichaelBrooker_UWA,113.5666183,-22.67454167
,,,,,,,PCPREF9,,58,a766c91a-3e99-40a5-a5ef-dff914acddbb,8/26/2021 11:04:20 AM,MichaelBrooker_UWA,8/26/2021 11:04:20 AM,MichaelBrooker_UWA,113.5653767,-22.67785167
,,,,,,,PCPREF11,,59,ac6db95d-a630-4aec-a5df-fb5ff44a0c67,8/26/2021 3:14:12 AM,MichaelBrooker_UWA,8/26/2021 3:14:12 AM,MichaelBrooker_UWA,113.5594505,-22.69665201
,,,,,,,PCFB40,,60,5d565340-5a3b-4a6c-bbaa-6c9a14ee7e56,8/26/2021 3:20:26 AM,MichaelBrooker_UWA,8/26/2021 3:20:26 AM,MichaelBrooker_UWA,113.5549167,-22.69454167
,,,,,,,PCFB2,,61,d93b7b43-8d2e-4f61-af35-169f09eae34e,8/26/2021 3:31:02 AM,MichaelBrooker_UWA,8/26/2021 3:31:02 AM,MichaelBrooker_UWA,113.5523167,-22.69602833
,,,,,,,PCFB12,,62,5affab98-1b7e-4304-9895-889e0b161574,8/26/2021 3:42:09 AM,MichaelBrooker_UWA,8/26/2021 3:42:09 AM,MichaelBrooker_UWA,113.5558233,-22.698075
,,,,,,,PCFB28,,63,c4b469c9-261a-44d1-b0cb-d7c87d55ab9d,8/26/2021 3:51:59 AM,MichaelBrooker_UWA,8/26/2021 3:51:59 AM,MichaelBrooker_UWA,113.5585133,-22.7017
,,,,,,,PCPREF1,,64,1e00b885-d16c-460c-8e3e-4ca9b1e34ae2,8/26/2021 4:03:19 AM,MichaelBrooker_UWA,8/26/2021 4:03:19 AM,MichaelBrooker_UWA,113.558835,-22.69983
,,,,,,,PCFB23,,65,68e0f9c4-d324-4668-8718-ddd97fd5ebb0,8/26/2021 4:13:55 AM,MichaelBrooker_UWA,8/26/2021 4:13:55 AM,MichaelBrooker_UWA,113.556165,-22.70089167
,,,,,,,PCFB46,,66,4d900e31-d0b2-4b81-9467-5f962aeb3895,8/26/2021 4:28:45 AM,MichaelBrooker_UWA,8/26/2021 4:28:45 AM,MichaelBrooker_UWA,113.5512433,-22.70088333
,,,,,,,PCFB19,,67,3032a6db-2594-49ff-abbd-1fd82a85c63e,8/26/2021 4:37:47 AM,MichaelBrooker_UWA,8/26/2021 4:37:47 AM,MichaelBrooker_UWA,113.5516517,-22.70491667
,,,,,,,PCPREF16,,68,d3069dd6-5ebf-44db-b89c-17deb59e0cf8,8/26/2021 4:47:11 AM,MichaelBrooker_UWA,8/26/2021 4:47:11 AM,MichaelBrooker_UWA,113.5500617,-22.70530667
,,,,,,,PCFB16,,69,f91d9c4e-0310-45da-8dbf-5c4c63c0d6cd,8/26/2021 5:00:26 AM,MichaelBrooker_UWA,8/26/2021 5:00:26 AM,MichaelBrooker_UWA,113.5544767,-22.706145
,,,,,,,PCFB32,,70,cac14fcd-850f-4c89-a428-d7fcbc764ceb,8/26/2021 5:10:14 AM,MichaelBrooker_UWA,8/26/2021 5:10:14 AM,MichaelBrooker_UWA,113.55719,-22.70733833
,,,,,,,PCFB30,,71,6f48d010-dad4-4110-ab6f-e061848c5026,8/26/2021 5:21:08 AM,MichaelBrooker_UWA,8/26/2021 5:21:08 AM,MichaelBrooker_UWA,113.555,-22.71146833
,,,,,,,PCFB31,,72,44d367f8-1d50-4fc8-81c4-47b8ac2195db,8/26/2021 5:31:46 AM,MichaelBrooker_UWA,8/26/2021 5:31:46 AM,MichaelBrooker_UWA,113.553305,-22.71127167
,,,,,,,PCFB15,,73,86e3ea89-6079-48ad-b057-a25e07445aa0,8/26/2021 5:42:44 AM,MichaelBrooker_UWA,8/26/2021 5:42:44 AM,MichaelBrooker_UWA,113.5504994,-22.71013788
,,,,,,,PCFB20,,74,af40e974-6d3a-45ae-af3a-da6cc767cb12,8/26/2021 5:52:54 AM,MichaelBrooker_UWA,8/26/2021 5:52:54 AM,MichaelBrooker_UWA,113.54767,-22.71389833
,,,,,,,PCFB42,,75,9888a0a3-55b3-4d92-b6c3-222254272a91,8/26/2021 6:03:12 AM,MichaelBrooker_UWA,8/26/2021 6:03:12 AM,MichaelBrooker_UWA,113.5520317,-22.716835
,,,,,,,PCPREF6,,76,a4db421f-5749-4edd-b3a4-e6b9fe1e1751,8/26/2021 6:12:11 AM,MichaelBrooker_UWA,8/26/2021 6:13:24 AM,MichaelBrooker_UWA,113.5524733,-22.71736333
,,,,,,,PCFB4.1,,77,024d7f4c-20a3-47d9-abdf-155b49b92b59,8/26/2021 6:23:46 AM,MichaelBrooker_UWA,8/26/2021 6:41:51 AM,MichaelBrooker_UWA,113.5564033,-22.71595333
,,,,,,,PCFB4.2,,78,dfe39eb4-e8ca-47d6-9109-1be51beb522d,8/26/2021 6:41:29 AM,MichaelBrooker_UWA,8/26/2021 6:41:29 AM,MichaelBrooker_UWA,113.5565659,-22.71627161
,,,,,,,PCFB18,,79,db0f99dd-24a8-4cd4-aab1-401c69b7aefa,8/26/2021 6:46:00 AM,MichaelBrooker_UWA,8/26/2021 6:46:00 AM,MichaelBrooker_UWA,113.5538917,-22.71681333
,,,,,,,PCFB6,,80,90257263-a12a-465a-be7a-22fb55440c07,8/26/2021 6:58:16 AM,MichaelBrooker_UWA,8/26/2021 6:58:16 AM,MichaelBrooker_UWA,113.552665,-22.72274667
,,,,,,,PCFB36,,81,915fc9c9-89c4-478a-8522-d727eed8d37f,8/26/2021 7:08:42 AM,MichaelBrooker_UWA,8/26/2021 7:08:42 AM,MichaelBrooker_UWA,113.5497583,-22.72316833
,,,,,,,PCFB10,,82,ed465683-c26e-4316-a7b0-62ecef9412f8,8/26/2021 7:18:18 AM,MichaelBrooker_UWA,8/26/2021 7:18:18 AM,MichaelBrooker_UWA,113.5469833,-22.723725
,,,,,,,PCFB41,,83,2897fea2-e9a4-4212-8b72-ec1bb6d0c58f,8/26/2021 7:29:43 AM,MichaelBrooker_UWA,8/26/2021 7:29:43 AM,MichaelBrooker_UWA,113.545325,-22.72734333
,,,,,,,PCFB3,,84,58c61abd-d712-4fc5-a080-7433639af702,8/26/2021 7:40:51 AM,MichaelBrooker_UWA,8/26/2021 7:40:51 AM,MichaelBrooker_UWA,113.549065,-22.72907833
,,,,,,,PCFB39,,85,11b8812b-88e6-41d4-8e07-aa2c70411923,8/26/2021 7:51:26 AM,MichaelBrooker_UWA,8/26/2021 7:51:26 AM,MichaelBrooker_UWA,113.5515417,-22.73037667
